  No. of detectors =         9870
  Incident flight path =    17.000000    
  Detector flight paths:- 
  0.115220E+01  0.114520E+01  0.115220E+01  0.114510E+01  0.115220E+01
  0.114520E+01  0.115230E+01  0.114530E+01  0.123040E+01  0.122330E+01
  0.123020E+01  0.122320E+01  0.123010E+01  0.122310E+01  0.123020E+01
  0.122320E+01  0.123030E+01  0.122330E+01  0.131740E+01  0.131030E+01
  0.131720E+01  0.131020E+01  0.131720E+01  0.131020E+01  0.131720E+01
  0.131020E+01  0.131730E+01  0.131030E+01  0.141240E+01  0.140530E+01
  0.141230E+01  0.140520E+01  0.141220E+01  0.140520E+01  0.141220E+01
  0.140520E+01  0.141230E+01  0.140530E+01  0.151740E+01  0.151040E+01
  0.151720E+01  0.151030E+01  0.151720E+01  0.151020E+01  0.151720E+01
  0.151030E+01  0.151730E+01  0.151040E+01  0.163140E+01  0.162430E+01
  0.163130E+01  0.162430E+01  0.163120E+01  0.162430E+01  0.163120E+01
  0.162430E+01  0.163130E+01  0.162440E+01  0.175740E+01  0.175030E+01
  0.175730E+01  0.175020E+01  0.175720E+01  0.175020E+01  0.175720E+01
  0.175030E+01  0.175730E+01  0.175030E+01  0.189340E+01  0.188630E+01
  0.189330E+01  0.188630E+01  0.189330E+01  0.188630E+01  0.189330E+01
  0.188630E+01  0.189340E+01  0.188640E+01  0.108440E+01  0.107720E+01
  0.108430E+01  0.107710E+01  0.108420E+01  0.107720E+01  0.108420E+01
  0.107730E+01  0.108430E+01  0.107740E+01  0.115240E+01  0.114530E+01
  0.115220E+01  0.114520E+01  0.115220E+01  0.114510E+01  0.115220E+01
  0.114520E+01  0.115230E+01  0.114530E+01  0.123040E+01  0.122330E+01
  0.123020E+01  0.122320E+01  0.123010E+01  0.122310E+01  0.123020E+01
  0.122320E+01  0.123030E+01  0.122330E+01  0.131740E+01  0.131030E+01
  0.131720E+01  0.131020E+01  0.131720E+01  0.131020E+01  0.131720E+01
  0.131020E+01  0.131730E+01  0.131030E+01  0.141240E+01  0.140530E+01
  0.141230E+01  0.140520E+01  0.141220E+01  0.140520E+01  0.141220E+01
  0.140520E+01  0.141230E+01  0.140530E+01  0.151740E+01  0.151040E+01
  0.151720E+01  0.151030E+01  0.151720E+01  0.151020E+01  0.151720E+01
  0.151030E+01  0.151730E+01  0.151040E+01  0.163140E+01  0.162430E+01
  0.163130E+01  0.162430E+01  0.163120E+01  0.162430E+01  0.163120E+01
  0.162430E+01  0.163130E+01  0.162440E+01  0.175740E+01  0.175030E+01
  0.175730E+01  0.175020E+01  0.175720E+01  0.175020E+01  0.175720E+01
  0.175030E+01  0.175730E+01  0.175030E+01  0.189340E+01  0.188630E+01
  0.189330E+01  0.188630E+01  0.189330E+01  0.188630E+01  0.189330E+01
  0.188630E+01  0.189340E+01  0.188640E+01  0.108440E+01  0.107720E+01
  0.108430E+01  0.107710E+01  0.108420E+01  0.107720E+01  0.108420E+01
  0.107730E+01  0.108430E+01  0.107740E+01  0.115240E+01  0.114530E+01
  0.115220E+01  0.114520E+01  0.115220E+01  0.114510E+01  0.115220E+01
  0.114520E+01  0.115230E+01  0.114530E+01  0.123040E+01  0.122330E+01
  0.123020E+01  0.122320E+01  0.123010E+01  0.122310E+01  0.123020E+01
  0.122320E+01  0.123030E+01  0.122330E+01  0.131740E+01  0.131030E+01
  0.131720E+01  0.131020E+01  0.131720E+01  0.131020E+01  0.131720E+01
  0.131020E+01  0.131730E+01  0.131030E+01  0.141240E+01  0.140530E+01
  0.141230E+01  0.140520E+01  0.141220E+01  0.140520E+01  0.141220E+01
  0.140520E+01  0.141230E+01  0.140530E+01  0.151740E+01  0.151040E+01
  0.151720E+01  0.151030E+01  0.151720E+01  0.151020E+01  0.151720E+01
  0.151030E+01  0.151730E+01  0.151040E+01  0.163140E+01  0.162430E+01
  0.163130E+01  0.162430E+01  0.163120E+01  0.162430E+01  0.163120E+01
  0.162430E+01  0.163130E+01  0.162440E+01  0.175740E+01  0.175030E+01
  0.175730E+01  0.175020E+01  0.175720E+01  0.175020E+01  0.175720E+01
  0.175030E+01  0.175730E+01  0.175030E+01  0.189340E+01  0.188630E+01
  0.189330E+01  0.188630E+01  0.189330E+01  0.188630E+01  0.189330E+01
  0.188630E+01  0.189340E+01  0.188640E+01  0.108440E+01  0.107720E+01
  0.108430E+01  0.107710E+01  0.108420E+01  0.107720E+01  0.108420E+01
  0.107730E+01  0.108430E+01  0.107740E+01  0.115240E+01  0.114530E+01
  0.115220E+01  0.114520E+01  0.115220E+01  0.114510E+01  0.115220E+01
  0.114520E+01  0.115230E+01  0.114530E+01  0.123040E+01  0.122330E+01
  0.123020E+01  0.122320E+01  0.123010E+01  0.122310E+01  0.123020E+01
  0.122320E+01  0.123030E+01  0.122330E+01  0.131740E+01  0.131030E+01
  0.131720E+01  0.131020E+01  0.131720E+01  0.131020E+01  0.131720E+01
  0.131020E+01  0.131730E+01  0.131030E+01  0.141240E+01  0.140530E+01
  0.141230E+01  0.140520E+01  0.141220E+01  0.140520E+01  0.141220E+01
  0.140520E+01  0.141230E+01  0.140530E+01  0.151740E+01  0.151040E+01
  0.151720E+01  0.151030E+01  0.151720E+01  0.151020E+01  0.151720E+01
  0.151030E+01  0.151730E+01  0.151040E+01  0.163140E+01  0.162430E+01
  0.163130E+01  0.162430E+01  0.163120E+01  0.162430E+01  0.163120E+01
  0.162430E+01  0.163130E+01  0.162440E+01  0.175740E+01  0.175030E+01
  0.175730E+01  0.175020E+01  0.175720E+01  0.175020E+01  0.175720E+01
  0.175030E+01  0.175730E+01  0.175030E+01  0.189340E+01  0.188630E+01
  0.189330E+01  0.188630E+01  0.189330E+01  0.188630E+01  0.189330E+01
  0.188630E+01  0.189340E+01  0.188640E+01  0.108440E+01  0.107720E+01
  0.108430E+01  0.107710E+01  0.108420E+01  0.107720E+01  0.108420E+01
  0.107730E+01  0.108430E+01  0.107740E+01  0.115240E+01  0.114530E+01
  0.115220E+01  0.114520E+01  0.115220E+01  0.114510E+01  0.115220E+01
  0.114520E+01  0.115230E+01  0.114530E+01  0.123040E+01  0.122330E+01
  0.123020E+01  0.122320E+01  0.123010E+01  0.122310E+01  0.123020E+01
  0.122320E+01  0.123030E+01  0.122330E+01  0.131740E+01  0.131030E+01
  0.131720E+01  0.131020E+01  0.131720E+01  0.131020E+01  0.131720E+01
  0.131020E+01  0.131730E+01  0.131030E+01  0.141240E+01  0.140530E+01
  0.141230E+01  0.140520E+01  0.141220E+01  0.140520E+01  0.141220E+01
  0.140520E+01  0.141230E+01  0.140530E+01  0.151740E+01  0.151040E+01
  0.151720E+01  0.151030E+01  0.151720E+01  0.151020E+01  0.151720E+01
  0.151030E+01  0.151730E+01  0.151040E+01  0.163140E+01  0.162430E+01
  0.163130E+01  0.162430E+01  0.163120E+01  0.162430E+01  0.163120E+01
  0.162430E+01  0.163130E+01  0.162440E+01  0.175740E+01  0.175030E+01
  0.175730E+01  0.175020E+01  0.175720E+01  0.175020E+01  0.175720E+01
  0.175030E+01  0.175730E+01  0.175030E+01  0.189340E+01  0.188630E+01
  0.189330E+01  0.188630E+01  0.189330E+01  0.188630E+01  0.189330E+01
  0.188630E+01  0.189340E+01  0.188640E+01  0.103620E+01  0.102940E+01
  0.103590E+01  0.102890E+01  0.103560E+01  0.102860E+01  0.103540E+01
  0.102840E+01  0.103540E+01  0.102830E+01  0.103540E+01  0.102830E+01
  0.103550E+01  0.102840E+01  0.103570E+01  0.102850E+01  0.103600E+01
  0.102880E+01  0.103650E+01  0.102920E+01  0.111010E+01  0.110330E+01
  0.110980E+01  0.110290E+01  0.110950E+01  0.110260E+01  0.110940E+01
  0.110240E+01  0.110930E+01  0.110230E+01  0.110940E+01  0.110230E+01
  0.110950E+01  0.110240E+01  0.110970E+01  0.110250E+01  0.111000E+01
